pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
net.osmand.plus.views;net.osmand.plus.views.OsmandMapLayer;12;1;1;8;14;66;1;12
net.osmand.plus.views;net.osmand.plus.views.ContextMenuLayer$1;2;1;1;9;15;0;1;1
net.osmand.plus.views;net.osmand.plus.views.FavoritesLayer$1;3;1;1;11;16;0;1;1
net.osmand.plus.views;net.osmand.plus.views.RouteInfoLayer$1;2;1;1;10;19;0;1;1
net.osmand.plus.views;net.osmand.plus.views.RouteInfoLayer$2;2;1;1;10;19;0;1;1
net.osmand.plus.views;net.osmand.plus.views.OsmandMapLayer$MapLayerData;9;1;1;4;20;18;1;7
net.osmand.plus.views;net.osmand.plus.views.AnimateDraggingMapThread;20;1;1;2;21;190;1;15
net.osmand.plus.views;net.osmand.plus.views.POIMapLayer;21;2;1;15;22;210;1;16
net.osmand.plus.views;net.osmand.plus.views.TurnPathHelper;2;1;1;5;24;1;1;2
net.osmand.plus.views;net.osmand.plus.views.MapControlsLayer$7;2;1;1;12;24;0;1;1
net.osmand.plus.views;net.osmand.plus.views.TurnPathHelper$RouteDrawable;7;2;1;11;25;1;1;6
net.osmand.plus.views;net.osmand.plus.views.RouteInfoLayer;18;2;1;25;45;115;1;11
net.osmand.plus.views;net.osmand.plus.views.SeekBarPreference;13;3;1;11;47;0;1;9
net.osmand.plus.views;net.osmand.plus.views.GPXLayer;12;2;1;23;47;52;1;9
net.osmand.plus.views;net.osmand.plus.views.PointLocationLayer;9;2;1;17;54;16;1;7
net.osmand.plus.views;net.osmand.plus.views.TransportInfoLayer;10;2;1;18;54;21;1;10
net.osmand.plus.views;net.osmand.plus.views.MonitoringInfoControl;8;1;1;25;55;8;1;5
net.osmand.plus.views;net.osmand.plus.views.FavoritesLayer;17;2;1;23;60;112;1;14
net.osmand.plus.views;net.osmand.plus.views.RouteLayer;15;2;1;20;65;75;1;11
net.osmand.plus.views;net.osmand.plus.views.OsmandMapTileView;64;5;1;30;65;2016;1;52
net.osmand.plus.views;net.osmand.plus.views.MapTileLayer;18;3;1;26;76;39;1;18
net.osmand.plus.views;net.osmand.plus.views.TransportStopsLayer;18;2;1;29;80;127;1;15
net.osmand.plus.views;net.osmand.plus.views.PointNavigationLayer;17;2;1;28;81;114;1;14
net.osmand.plus.views;net.osmand.plus.views.DownloadedRegionsLayer;12;2;1;39;98;36;1;8
net.osmand.plus.views;net.osmand.plus.views.ContextMenuLayer;21;2;1;31;130;4;1;17
net.osmand.plus.views;net.osmand.plus.views.MapInfoLayer;28;2;1;46;144;248;1;23
net.osmand.plus.views;net.osmand.plus.views.MapControlsLayer;27;2;1;51;150;183;1;8
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.UpdateableWidget;1;1;1;1;1;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.ImageViewWidget;1;3;1;3;2;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$4;2;1;1;3;3;1;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$DistanceToPointInfoControl$1;2;1;1;4;4;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapWidgetRegistry$1;3;1;1;2;5;3;1;2
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$9;2;1;1;5;5;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$4;2;1;1;5;5;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$6$1;2;1;1;4;6;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.StackWidgetView$2;2;1;1;3;7;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$5$1;2;1;1;6;7;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$2;2;1;1;7;8;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$2;2;1;1;4;9;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$3;2;1;1;5;9;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$4;2;1;1;5;9;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.StackWidgetView$1;2;3;1;7;9;0;1;0
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$9;3;5;1;9;9;0;1;2
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$5;2;4;1;5;10;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$1;2;1;1;6;10;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$2;2;4;1;7;10;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$9$1;2;1;1;9;10;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$3;2;4;1;10;10;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$8;2;1;1;6;11;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$6;2;1;1;8;11;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$7$1;2;1;1;10;11;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$7;2;1;1;8;12;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$5;2;1;1;9;12;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$8;2;4;1;9;12;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$1;2;4;1;10;12;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$8;3;4;1;7;13;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$9;2;1;1;10;13;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$10;4;5;1;11;15;0;1;2
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$7;2;1;1;13;15;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$7;2;4;1;13;15;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$3;2;4;1;13;16;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$6;3;1;1;13;17;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory$6$1;2;1;1;18;17;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$5;2;4;1;9;18;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$6;4;1;1;12;20;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$1;2;4;1;16;22;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$DistanceToPointInfoControl;5;4;1;15;24;4;1;4
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$12;3;3;1;21;30;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapWidgetRegistry$MapWidgetRegInfo;26;1;1;4;33;225;1;13
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.TextInfoWidget;9;3;1;8;33;0;1;6
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.NextTurnInfoWidget;5;3;1;13;33;0;1;2
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory$11;4;3;1;17;34;0;1;1
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.BaseMapWidget;16;2;1;10;41;64;1;11
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.AppearanceWidgetsFactory;5;1;1;24;44;8;1;2
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory;15;1;1;28;52;75;1;7
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapInfoWidgetsFactory$TopTextView;4;3;1;20;57;0;1;3
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.RouteInfoWidgetsFactory;11;1;1;36;60;49;1;11
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.StackWidgetView;19;3;1;15;65;23;1;14
net.osmand.plus.views.mapwidgets;net.osmand.plus.views.mapwidgets.MapWidgetRegistry;17;1;1;16;80;36;1;15
net.osmand.plus.voice;net.osmand.plus.voice.CommandPlayerException;2;3;1;0;3;0;0;2
net.osmand.plus.voice;net.osmand.plus.voice.TTSCommandPlayerImpl$IntentStarter;3;1;1;4;4;3;1;1
net.osmand.plus.voice;net.osmand.plus.voice.CommandPlayer;8;1;1;1;8;28;1;8
net.osmand.plus.voice;net.osmand.plus.voice.MediaCommandPlayerImpl;10;2;1;7;11;45;1;6
net.osmand.plus.voice;net.osmand.plus.voice.TTSCommandPlayerImpl;10;2;1;9;11;45;1;6
net.osmand.plus.voice;net.osmand.plus.voice.CommandPlayerFactory;2;1;1;7;12;1;1;2
net.osmand.plus.voice;net.osmand.plus.voice.AbstractPrologCommandPlayer;13;1;1;9;14;78;1;8
net.osmand.plus.voice;net.osmand.plus.voice.CommandBuilder;34;1;1;4;35;561;1;29
net.osmand.render;net.osmand.render.RenderingRulesStorage$RenderingRulesStorageResolver;2;1;1;2;3;1;1;1
net.osmand.render;net.osmand.render.RenderingRulesStorage$GroupRules;3;1;1;3;4;3;1;1
net.osmand.render;net.osmand.render.RenderingRulesStorage$RenderingRulesHandler;6;1;1;4;7;15;1;5
net.osmand.render;net.osmand.render.RenderingRulesStorage;21;1;1;7;22;210;1;15
net.osmand.render;net.osmand.render.RenderingRuleStorageProperties;8;1;1;1;32;0;1;7
net.osmand.render;net.osmand.render.RenderingRuleProperty;37;1;1;2;38;666;1;33
net.osmand.render;net.osmand.render.RenderingRule;16;1;1;3;50;80;1;12
net.osmand.render;net.osmand.render.RenderingRuleSearchRequest;26;1;1;5;53;31;1;22
net.osmand.router;net.osmand.router.RouteCalculationProgress;1;1;1;0;2;0;0;1
net.osmand.router;net.osmand.router.RoutePlannerFrontEnd$RouteCalculationMode;1;2;1;0;2;0;0;0
net.osmand.router;net.osmand.router.RoutingConfiguration$RoutingRule;2;1;1;0;3;1;0;0
net.osmand.router;net.osmand.router.GeneralRouter$GeneralRouterProfile;4;2;1;0;7;4;0;2
net.osmand.router;net.osmand.router.GeneralRouter$RoutingParameterType;4;2;1;0;7;4;0;2
net.osmand.router;net.osmand.router.GeneralRouter$RouteDataObjectAttribute;5;2;1;0;9;6;0;3
net.osmand.router;net.osmand.router.TurnType;20;1;1;0;30;122;0;16
net.osmand.router;net.osmand.router.BinaryRoutePlanner$FinalRouteSegment;1;2;1;2;2;0;1;1
net.osmand.router;net.osmand.router.BinaryRoutePlanner$RouteSegmentVisitor;2;1;1;1;3;1;1;1
net.osmand.router;net.osmand.router.BinaryRoutePlanner$NonHeuristicSegmentsComparator;2;1;1;1;3;1;1;2
net.osmand.router;net.osmand.router.BinaryRoutePlanner$SegmentsComparator;2;1;1;2;3;1;1;2
net.osmand.router;net.osmand.router.RoutingContext$TileStatistics;3;1;1;1;4;3;1;2
net.osmand.router;net.osmand.router.GeneralRouter$ParameterContext;4;1;1;1;5;4;1;0
net.osmand.router;net.osmand.router.RouteResultPreparation$1;5;1;1;4;8;4;1;4
net.osmand.router;net.osmand.router.RoutingContext$RoutingSubregionTile;11;1;1;8;12;55;1;10
net.osmand.router;net.osmand.router.VehicleRouter;14;1;1;2;14;91;1;14
net.osmand.router;net.osmand.router.BinaryRoutePlannerOld;13;1;1;5;14;78;1;2
net.osmand.router;net.osmand.router.RoutePlannerFrontEnd;13;1;1;9;14;78;1;6
net.osmand.router;net.osmand.router.GeneralRouter$RoutingParameter;14;1;1;1;15;75;1;7
net.osmand.router;net.osmand.router.BinaryRoutePlanner$RouteSegment;16;1;1;1;17;120;1;16
net.osmand.router;net.osmand.router.TestRouting$Parameters;2;1;1;4;19;0;1;2
net.osmand.router;net.osmand.router.GeneralRouter$RouteAttributeExpression;3;1;1;2;22;0;1;2
net.osmand.router;net.osmand.router.RoutingConfiguration$Builder;10;1;1;3;22;13;1;6
net.osmand.router;net.osmand.router.BinaryRoutePlanner;22;1;1;6;23;231;1;3
net.osmand.router;net.osmand.router.RoutingContext;36;1;1;17;37;630;1;26
net.osmand.router;net.osmand.router.RouteSegmentResult;32;1;1;4;53;254;1;30
net.osmand.router;net.osmand.router.GeneralRouter$RouteAttributeContext;16;1;1;6;55;48;1;12
net.osmand.router;net.osmand.router.PrecalculatedRouteDirection;18;1;1;11;60;57;1;10
net.osmand.router;net.osmand.router.TestRouting;15;1;1;14;66;95;1;6
net.osmand.router;net.osmand.router.GeneralRouter$RouteAttributeEvalRule;20;1;1;3;67;66;1;14
net.osmand.router;net.osmand.router.RoutingConfiguration;13;1;1;11;69;78;1;3
net.osmand.router;net.osmand.router.GeneralRouter;38;1;1;12;105;589;1;26
net.osmand.router;net.osmand.router.RouteResultPreparation;25;1;1;15;128;298;1;1
net.osmand.util;net.osmand.util.OpeningHoursParser$OpeningHoursRule;5;1;1;0;5;10;0;5
net.osmand.util;net.osmand.util.SunriseSunset;9;1;1;0;26;0;0;8
net.osmand.util;net.osmand.util.MapUtils$1;3;1;1;3;7;1;1;2
net.osmand.util;net.osmand.util.MapAlgorithms;7;1;1;2;13;21;1;6
net.osmand.util;net.osmand.util.OpeningHoursParser$OpeningHours;6;1;1;1;22;0;1;6
net.osmand.util;net.osmand.util.OpeningHoursParser$BasicOpeningHourRule;14;1;1;2;23;3;1;14
net.osmand.util;net.osmand.util.Algorithms;26;1;1;1;27;325;1;25
net.osmand.util;net.osmand.util.OpeningHoursParser;10;1;1;3;43;35;1;4
net.osmand.util;net.osmand.util.MapUtils;42;1;1;3;71;855;1;38
net.osmand.view;net.osmand.view.ExpandableLinearLayout;3;4;1;6;10;1;1;2
net.osmand.view;net.osmand.view.ExpandableButton;4;4;1;6;12;0;1;3
