pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.csipsimple.widgets.contactbadge;com.csipsimple.widgets.contactbadge.QuickContactBadge$ArrowPosition;4;2;1;0;7;4;0;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BelCentrale;6;3;1;3;7;15;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.CallProximityManager$ProximityDirector;2;1;1;0;2;1;0;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BaseImplementation;20;1;1;7;21;190;1;8
com.csipsimple.service.receiver;com.csipsimple.service.receiver.DynamicReceiver4$2$1;2;2;1;5;5;0;1;1
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DialerFragment$OnAutoCompleteListItemClicked;2;1;1;5;3;1;1;2
com.csipsimple.utils;com.csipsimple.utils.Ringer;9;1;1;12;34;0;1;5
com.csipsimple.wizards;com.csipsimple.wizards.WizardChooser;3;1;1;3;4;3;1;2
com.csipsimple.api;com.csipsimple.api.ISipConfiguration$Stub$Proxy;9;1;1;4;21;0;1;8
com.csipsimple.backup;com.csipsimple.backup.SipProfileJson;12;1;1;19;92;66;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Fayn;5;3;1;2;8;10;1;3
com.csipsimple.pjsip;com.csipsimple.pjsip.NativeLibManager;4;1;1;8;21;6;1;4
com.csipsimple.utils;com.csipsimple.utils.NightlyUpdater;10;1;1;7;11;45;1;7
com.csipsimple.widgets;com.csipsimple.widgets.AccountWidgetConfigure;6;2;1;3;7;15;1;4
com.csipsimple.pjsip;com.csipsimple.pjsip.PjStreamDialtoneGenerator;8;1;1;2;9;28;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.CardTel;6;3;1;3;11;15;1;4
com.csipsimple.ui.help;com.csipsimple.ui.help.Faq;4;1;1;5;5;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Scarlet;7;3;1;2;8;21;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.VoipPlanet;5;3;1;2;9;10;1;3
com.csipsimple.ui.help;com.csipsimple.ui.help.Help$HelpEntry;1;1;1;1;2;0;1;1
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.IOnLeftRightChoice;1;1;1;0;1;0;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Rapidvox;5;3;1;1;6;10;1;2
com.csipsimple.api;com.csipsimple.api.SipManager$PresenceStatus;4;2;1;0;7;4;0;2
com.csipsimple.widgets;com.csipsimple.widgets.MaxScaleImageView;9;3;1;8;26;30;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.PTTJapan;3;3;1;1;4;3;1;1
com.csipsimple.service;com.csipsimple.service.SipService$StopRunnable;2;2;1;3;3;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Local;12;2;1;5;13;66;1;10
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sapo;6;3;1;2;7;15;1;4
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallMediaControl;15;5;1;17;16;105;1;10
com.csipsimple.utils;com.csipsimple.utils.CallHandlerPlugin;17;1;1;24;63;62;1;15
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Inovent;9;3;1;6;31;34;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sip2Sip;6;3;1;2;7;15;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Falavip;7;3;1;3;8;21;1;5
com.csipsimple.ui.incall;com.csipsimple.ui.incall.AccelerometerListener$OrientationListener;1;1;1;0;1;0;0;1
com.csipsimple.ui.outgoingcall;com.csipsimple.ui.outgoingcall.OutgoingAccountsAdapter$AccListItemViewTag;1;1;1;3;2;0;1;0
com.csipsimple.utils.video;com.csipsimple.utils.video.VideoUtils3;2;2;1;2;4;1;1;2
com.csipsimple.wizards.utils;com.csipsimple.wizards.utils.AccountCreationFirstView;6;4;1;6;7;15;1;5
com.csipsimple.utils.video;com.csipsimple.utils.video.VideoUtils5;2;2;1;6;13;1;1;2
com.csipsimple.api;com.csipsimple.api.SipMessage;18;1;1;5;41;43;1;17
com.csipsimple.ui.prefs.cupcake;com.csipsimple.ui.prefs.cupcake.MainPrefs$PrefGroup;2;1;1;2;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MangoTelecom;7;4;1;3;8;21;1;6
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Enaknet;3;3;1;1;4;3;1;1
com.csipsimple.ui.incall.locker.slidingtab;com.csipsimple.ui.incall.locker.slidingtab.SlidingTab;24;3;1;10;25;276;1;19
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.NibTel;5;3;1;2;8;10;1;3
com.csipsimple.service;com.csipsimple.service.Downloader;4;5;1;4;5;6;1;3
com.csipsimple.utils;com.csipsimple.utils.SmileyParser$Smileys;2;1;1;0;3;1;0;1
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogListItemViews;2;1;1;4;3;1;1;1
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.LeftRightChooserUtils;2;1;1;4;10;1;1;2
com.csipsimple.service;com.csipsimple.service.SipWakeLock;5;1;1;3;23;0;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.MundoR;7;4;1;6;20;21;1;6
com.csipsimple.utils;com.csipsimple.utils.Threading;2;1;1;3;11;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.BgCall$AccountBalance;5;3;1;4;6;10;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Haloo;4;3;1;3;8;6;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Phonzo;6;3;1;4;13;15;1;4
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListAdapter$OnCheckedRowListener;2;1;1;1;3;1;1;1
com.csipsimple.pjsip;com.csipsimple.pjsip.PjSipService$PjsipModule;4;1;1;2;5;6;1;3
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.CallLogAdapter$CallFetcher;2;1;1;0;3;1;0;1
com.csipsimple.service;com.csipsimple.service.SipService$DestroyRunnable;2;2;1;3;3;1;1;0
com.csipsimple.widgets;com.csipsimple.widgets.ShortcutWidgetConfigure;6;1;1;5;7;15;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Signumtel;3;3;1;1;4;3;1;1
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.ScreenLocker;13;4;1;10;14;78;1;9
com.csipsimple.ui.incall;com.csipsimple.ui.incall.AccelerometerListener;9;1;1;10;26;14;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SecurData;5;4;1;5;20;10;1;4
com.csipsimple.pjsip.sipclf;com.csipsimple.pjsip.sipclf.SipClfModule;4;1;1;3;5;6;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Tecobu;4;3;1;4;8;6;1;2
com.csipsimple.pjsip.recorder;com.csipsimple.pjsip.recorder.IRecorderHandler;3;1;1;1;3;3;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Vegatel;5;3;1;4;12;10;1;4
com.csipsimple.utils.audio;com.csipsimple.utils.audio.AudioFocusWrapper;6;1;1;6;11;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sbohempevnalinko;4;3;1;2;7;6;1;2
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallActivity$UpdateVideoPreviewRunnable;2;1;1;1;3;1;1;1
com.csipsimple.api;com.csipsimple.api.SipManager;3;1;1;3;7;3;1;2
com.csipsimple.ui.outgoingcall;com.csipsimple.ui.outgoingcall.OutgoingCallListFragment;10;2;1;8;11;45;1;8
com.csipsimple.utils.contacts;com.csipsimple.utils.contacts.ContactsSearchAdapter;11;1;1;8;12;55;1;10
com.csipsimple.ui.favorites;com.csipsimple.ui.favorites.FavAdapter;7;1;1;4;8;21;1;3
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease;1;1;1;0;2;0;0;0
com.csipsimple.widgets;com.csipsimple.widgets.Dialpad;8;4;1;8;9;28;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Interphone365;6;3;1;3;11;15;1;4
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Sipkom;7;3;1;4;20;21;1;5
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.IOnLeftRightChoice$IOnLeftRightProvider;7;1;1;2;7;21;1;7
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.YouMagic;5;3;1;2;6;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.DvcNg;6;3;1;4;17;15;1;4
com.csipsimple.service;com.csipsimple.service.SipService$ServiceHandler;2;2;1;3;3;1;1;2
com.csipsimple.widgets;com.csipsimple.widgets.Dialpad$OnDialKeyListener;2;1;1;0;3;1;0;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.EHa;7;3;1;5;14;21;1;5
com.csipsimple.ui.dialpad;com.csipsimple.ui.dialpad.DialerFragment;36;1;1;37;37;630;1;25
com.csipsimple.ui.messages;com.csipsimple.ui.messages.MessageActivity;5;1;1;3;6;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.SipSorcery;4;3;1;2;6;6;1;2
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Cubic$1;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Cubic$2;2;1;1;1;3;1;1;1
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.Ease$Cubic$3;2;1;1;1;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Ajtel;6;3;1;3;7;15;1;4
com.csipsimple.backup;com.csipsimple.backup.SipProfilesHelper;6;1;1;9;40;5;1;3
com.csipsimple.ui.account;com.csipsimple.ui.account.AccountsEditListFragment$AccountStatusContentObserver;2;2;1;3;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Callcentric;9;3;1;3;10;36;1;7
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallActivity;25;1;1;26;26;300;1;11
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Cotas;5;3;1;2;6;10;1;3
com.csipsimple.ui.calllog;com.csipsimple.ui.calllog.PhoneCallDetails;3;1;1;1;4;3;1;3
com.csipsimple.utils;com.csipsimple.utils.DialingFeedback;8;1;1;7;24;0;1;5
com.csipsimple.utils;com.csipsimple.utils.CollectLogs;6;1;1;14;41;3;1;5
com.csipsimple.ui.messages;com.csipsimple.ui.messages.MessageFragment$OnQuitListener;2;1;1;0;3;1;0;1
com.csipsimple.widgets;com.csipsimple.widgets.AccountChooserButton$OnPluginLoadListener;2;1;1;3;3;1;1;1
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.EasyCallGr;3;3;1;1;4;3;1;1
com.csipsimple.pjsip;com.csipsimple.pjsip.UAStateReceiver$WorkerHandler;2;2;1;4;3;1;1;2
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Broadsoft;11;2;1;3;12;55;1;8
com.csipsimple.wizards;com.csipsimple.wizards.WizardUtils$WizardInfo;1;1;1;0;2;0;0;1
com.csipsimple.ui.incall.locker.buttons;com.csipsimple.ui.incall.locker.buttons.AlternateUnlocker;10;4;1;8;11;45;1;10
com.csipsimple.ui.incall.locker;com.csipsimple.ui.incall.locker.IOnLeftRightChoice$TypeOfLock;4;2;1;0;7;4;0;2
com.csipsimple.ui.incall;com.csipsimple.ui.incall.InCallCard;16;4;1;17;17;120;1;7
com.csipsimple.ui.incall.locker.multiwaveview;com.csipsimple.ui.incall.locker.multiwaveview.GlowPadView$OnTriggerListener;6;1;1;1;7;15;1;5
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Indonix;5;3;1;5;11;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Mondotalk;11;3;1;6;12;55;1;6
com.csipsimple.service;com.csipsimple.service.SipService$SyncStartRunnable;2;3;1;3;3;1;1;0
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.IPshka;5;3;1;2;7;10;1;3
com.csipsimple.wizards.impl;com.csipsimple.wizards.impl.Blicnet;9;3;1;8;33;34;1;7
com.csipsimple.utils;com.csipsimple.utils.Base64$InputStream;4;3;1;1;10;4;1;4
com.csipsimple.ui.prefs.cupcake;com.csipsimple.ui.prefs.cupcake.PrefsLoaderActivity;7;2;1;3;8;21;1;2
