pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.UntetherHelper;3;1;1;1;10;3;1;3
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R$layout;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R$raw;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$3;2;1;1;11;44;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$2;2;1;1;12;43;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.MainActivity;46;5;1;59;141;869;1;10
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$1;2;1;1;12;53;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R$color;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$9;2;1;1;4;8;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R$xml;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$8;2;1;1;5;10;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$7;2;1;1;4;8;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$6;2;1;1;4;8;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$5;2;1;1;4;8;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$LocalBinder;2;2;1;2;3;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.LogActivity;4;5;1;8;31;0;1;2
com.googlecode.android.wifi.tether.data;com.googlecode.android.wifi.tether.data.ClientData;13;1;1;0;14;66;0;13
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.WimaxHelper;3;1;1;1;9;3;1;3
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherWidget$StateTracker;9;1;1;3;14;18;1;5
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.R$array;1;1;1;0;2;0;0;1
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.ServiceHandler;3;4;1;3;13;3;1;3
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$ClientConnect;4;1;1;9;41;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$KeepAliveChecker;3;1;1;6;47;0;1;1
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.CoreTask$TetherConfig;3;3;1;1;22;0;1;3
com.googlecode.android.wifi.tether.ui;com.googlecode.android.wifi.tether.ui.SeekBarPreference;11;3;1;10;42;7;1;8
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.NativeTask;4;1;1;1;8;6;1;3
com.googlecode.android.wifi.tether.system;com.googlecode.android.wifi.tether.system.FallbackTether;2;4;1;4;14;1;1;2
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$16$2;2;1;1;7;8;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity$16$1;2;1;1;4;4;1;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.SetupActivity;55;7;1;46;160;1345;1;7
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherService$TrafficCounter;2;1;1;3;14;0;1;1
com.googlecode.android.wifi.tether.data;com.googlecode.android.wifi.tether.data.ClientAdapter$1;2;1;1;3;4;0;1;1
com.googlecode.android.wifi.tether;com.googlecode.android.wifi.tether.TetherWidget$TetherStateTracker$1;3;2;1;4;8;1;1;0
