pkg;class;WMC;DIT;NOC;CBO;RFC;LCOM;Ca;NPM
com.fsck.k9.fragment;com.fsck.k9.fragment.ProgressDialogFragment$CancelListener;1;1;1;1;1;0;1;1
com.fsck.k9.helper;com.fsck.k9.helper.Utility;28;1;1;14;107;366;1;27
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOutgoing;32;6;1;41;125;362;1;9
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.Iso2022JpToShiftJisInputStream;3;2;1;1;9;1;1;2
com.fsck.k9.view;com.fsck.k9.view.ClientCertificateSpinner$OnClientCertificateChangedListener;1;1;1;0;1;0;0;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$DateComparator;2;1;1;1;3;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.FolderList$FolderViewHolder;1;1;1;4;2;0;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$AttachmentMessageBodyUtil;2;1;1;4;11;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.GlobalSettings$SettingsUpgraderV31;3;1;1;1;10;3;1;3
com.fsck.k9.activity;com.fsck.k9.activity.AccountList$AccountsAdapter;2;3;1;12;25;0;1;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$SpecialColumnsCursor;15;2;1;2;33;0;1;15
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$IdentityAdapter;9;2;1;5;10;36;1;9
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.ContactPictureLoader;9;1;1;9;10;36;1;2
com.fsck.k9.view;com.fsck.k9.view.ColorChip;3;1;1;8;19;0;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore$WebDavHttpClient;4;0;1;8;13;6;1;4
com.fsck.k9.service;com.fsck.k9.service.MailService;30;5;1;26;101;417;1;13
com.fsck.k9.view;com.fsck.k9.view.MessageOpenPgpView;11;4;1;18;12;55;1;5
com.fsck.k9.helper;com.fsck.k9.helper.MediaScannerNotifier;3;1;1;5;12;0;1;3
com.fsck.k9.crypto;com.fsck.k9.crypto.None;18;2;1;8;19;153;1;18
com.fsck.k9.mail;com.fsck.k9.mail.CertificateChainException;4;5;1;0;7;4;0;4
com.fsck.k9.provider;com.fsck.k9.provider.AttachmentProvider$AttachmentProviderColumns;1;1;1;0;2;0;0;1
com.fsck.k9.activity;com.fsck.k9.activity.Accounts$MoveAccountAsyncTask;4;3;1;3;5;6;1;0
com.fsck.k9.remotecontrol;com.fsck.k9.remotecontrol.K9RemoteControl;4;1;1;7;10;6;1;3
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$MessageActor;2;1;1;2;3;1;1;1
com.fsck.k9;com.fsck.k9.Identity;14;1;1;0;18;59;0;14
com.fsck.k9;com.fsck.k9.R$dimen;1;1;1;0;2;0;0;1
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$MonitoredCursor;46;1;1;9;96;0;1;43
com.fsck.k9.crypto;com.fsck.k9.crypto.Apg;19;2;1;22;82;143;1;18
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapException;3;4;1;1;4;0;1;3
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose;91;6;1;49;92;4095;1;21
com.fsck.k9.helper;com.fsck.k9.helper.HtmlConverter$HtmlToTextTagHandler;6;1;1;3;24;13;1;1
com.fsck.k9.preferences;com.fsck.k9.preferences.AccountSettings;6;1;1;22;36;0;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$BinaryAttachmentBody;5;1;1;6;13;4;1;5
com.fsck.k9.preferences;com.fsck.k9.preferences.Storage;28;1;1;13;113;214;1;14
com.fsck.k9.activity;com.fsck.k9.activity.K9FragmentActivity;4;5;1;6;10;0;1;4
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.FixedLengthInputStream;7;2;1;0;16;0;0;7
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$UntaggedHandler;1;1;1;1;1;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOptions;5;6;1;18;54;8;1;4
com.fsck.k9.mail;com.fsck.k9.mail.Address;24;1;1;17;76;150;1;22
com.fsck.k9.activity.loader;com.fsck.k9.activity.loader.AttachmentInfoLoader;4;3;1;9;29;0;1;3
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$MemorizingListener;15;2;1;3;16;105;1;12
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$SenderExtractor;3;1;1;2;4;3;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.UnavailableStorageException;4;4;1;1;6;6;1;4
com.fsck.k9;com.fsck.k9.Preferences;12;1;1;10;50;20;1;10
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore$ConnectionInfo;2;1;1;0;3;1;0;0
com.fsck.k9;com.fsck.k9.NotificationSetting;17;1;1;0;19;114;0;17
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapResponseParser;25;1;1;6;55;202;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$ThreadInfo;1;1;1;0;2;0;0;1
com.fsck.k9.mail;com.fsck.k9.mail.AuthenticationFailedException;2;4;1;1;4;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.GlobalSettings$DirectorySetting;2;2;1;2;6;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$AccountDescription;2;1;1;0;3;1;0;0
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$ReverseDateComparator;3;1;1;1;5;3;1;3
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$InternalMessageColumns;0;1;1;1;0;0;1;0
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSettings;21;8;1;13;22;210;1;9
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$HasAttachmentsExtractor;3;1;1;3;6;3;1;3
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings;28;6;1;25;69;330;1;9
com.fsck.k9.view;com.fsck.k9.view.MessageHeader$OnLayoutChangedListener;1;1;1;0;1;0;0;1
com.fsck.k9.view;com.fsck.k9.view.FoldableLinearLayout$2;4;1;1;4;7;4;1;3
com.fsck.k9;com.fsck.k9.EmailAddressValidator;4;1;1;4;8;6;1;4
com.fsck.k9.helper;com.fsck.k9.helper.MergeCursor;42;1;1;7;77;247;1;41
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$AccountExtractor;3;1;1;5;7;3;1;3
com.fsck.k9.view;com.fsck.k9.view.FoldableLinearLayout$1;2;1;1;3;6;0;1;1
com.fsck.k9.preferences;com.fsck.k9.preferences.AccountSettings$IntegerResourceSetting;3;3;1;5;12;1;1;2
com.fsck.k9.view;com.fsck.k9.view.AttachmentView;19;4;1;36;84;43;1;15
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$ThrottlingQueryHandler$1;2;1;1;3;8;0;1;1
com.fsck.k9.mail;com.fsck.k9.mail.ConnectionSecurity;7;2;1;4;13;17;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.StorageManager$HtcIncredibleStorageProvider;5;2;1;3;9;10;1;3
com.fsck.k9.activity;com.fsck.k9.activity.EditIdentity$1;2;1;1;6;9;0;1;1
com.fsck.k9.service;com.fsck.k9.service.SleepService$SleepDatum;2;1;1;1;3;1;1;0
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupComposition;12;6;1;15;54;34;1;6
com.fsck.k9.activity;com.fsck.k9.activity.ActivityListener;24;2;1;10;41;146;1;24
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSettings$PopulateFolderPrefsTask;4;2;1;2;5;6;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalAttachmentBody;3;2;1;6;8;0;1;3
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings$PseudoEnumSetting;4;2;1;2;14;6;1;3
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$EolConvertingEditText;3;4;1;3;4;3;1;3
com.fsck.k9.mail.transport;com.fsck.k9.mail.transport.WebDavTransport;6;2;1;11;14;9;1;6
com.fsck.k9.view;com.fsck.k9.view.AttachmentView$1;5;2;1;4;9;6;1;0
com.fsck.k9.remotecontrol;com.fsck.k9.remotecontrol.AccountReceiver;2;2;1;7;9;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.NotificationDeleteConfirmation;7;5;1;17;39;15;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$12;3;1;1;5;4;3;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$UriExtractor;3;1;1;2;4;3;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapFolderPusher;47;3;1;24;157;1035;1;36
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$11;3;1;1;6;6;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$10;3;1;1;6;4;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$ImapMessage;6;3;1;5;12;13;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$TempFileMessageBody;4;3;1;5;8;6;1;4
com.fsck.k9.view;com.fsck.k9.view.NonLockingScrollView;10;5;1;11;38;13;1;5
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter;25;1;1;33;127;300;1;3
com.fsck.k9.view;com.fsck.k9.view.SingleMessageView$SavedState$1;5;1;1;3;5;10;1;4
com.fsck.k9.activity;com.fsck.k9.activity.ColorPickerDialog$OnColorChangedListener;2;1;1;0;3;1;0;1
com.fsck.k9.service;com.fsck.k9.service.StorageGoneReceiver;2;2;1;8;15;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$IdentityAdapter$IdentityHolder;1;1;1;1;2;0;1;0
com.fsck.k9.cache;com.fsck.k9.cache.EmailProviderCache;12;1;1;2;13;66;1;10
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$1;2;2;1;15;27;0;1;1
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.Attachment$1;5;1;1;3;5;10;1;4
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$2;2;1;1;2;7;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$3;3;1;1;13;59;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$4;2;1;1;1;5;0;1;1
com.fsck.k9.preferences;com.fsck.k9.preferences.GlobalSettings$LanguageSetting;3;3;1;5;12;0;1;2
com.fsck.k9.search;com.fsck.k9.search.SearchAccount;10;1;1;5;15;25;1;10
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$16;3;1;1;6;7;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$15;3;1;1;9;18;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.Accounts$AccountsHandler;8;2;1;3;9;28;1;6
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$14;3;1;1;8;9;1;1;2
com.fsck.k9.search;com.fsck.k9.search.SearchSpecification$SearchCondition$1;5;1;1;3;5;10;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$13;3;1;1;13;17;1;1;2
com.fsck.k9;com.fsck.k9.K9$Intents;1;1;1;0;2;0;0;1
com.fsck.k9.service;com.fsck.k9.service.PollService$Listener;10;2;1;11;35;19;1;8
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$19;6;1;1;5;23;3;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$18;5;1;1;4;15;0;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$17;5;1;1;5;15;0;1;4
com.fsck.k9.service;com.fsck.k9.service.StorageReceiver;2;2;1;8;15;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore$WebDavFolder;37;2;1;26;138;410;1;27
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings$IntegerRangeSetting;2;2;1;2;6;0;1;2
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupNames$1;4;1;1;3;6;4;1;3
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOutgoing$4;3;1;1;8;13;1;1;2
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.TextBodyBuilder;16;1;1;7;35;76;1;12
com.fsck.k9.mail.transport;com.fsck.k9.mail.transport.SmtpTransport;19;2;1;24;134;149;1;6
com.fsck.k9.provider;com.fsck.k9.provider.UnreadWidgetProvider;5;3;1;22;49;10;1;5
com.fsck.k9.helper;com.fsck.k9.helper.IdentityHelper;2;1;1;7;7;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$1;2;1;1;7;7;1;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOutgoing$1;4;1;1;3;6;4;1;3
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOutgoing$3;3;1;1;9;20;1;1;2
com.fsck.k9.helper;com.fsck.k9.helper.ContactPicture;2;1;1;5;8;1;1;2
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupOutgoing$2;2;1;1;2;4;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$IdentityContainer;1;1;1;2;2;0;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$1;3;1;1;7;10;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings$FontSizeSetting;3;3;1;2;11;0;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$3;3;1;1;5;4;3;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$AttachmentInfo;1;1;1;0;2;0;0;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$2;3;1;1;5;4;3;1;2
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$Viewable;1;1;1;0;2;0;0;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$5;3;1;1;7;8;3;1;2
com.fsck.k9.mail.store.imap;com.fsck.k9.mail.store.imap.ImapUtility;5;1;1;1;20;10;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$4;3;1;1;7;8;3;1;2
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$FolderOperation;1;2;1;0;2;0;0;0
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$UnreadComparator;2;1;1;1;3;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$7;3;1;1;13;25;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$6;3;1;1;9;12;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$9;3;1;1;8;14;3;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$8;3;1;1;6;4;1;1;2
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$MemorizingState;1;2;1;0;2;0;0;0
com.fsck.k9;com.fsck.k9.Account$MessageFormat;1;2;1;0;2;0;0;0
com.fsck.k9.activity;com.fsck.k9.activity.FolderListFilter;4;2;1;4;29;0;1;2
com.fsck.k9.helper;com.fsck.k9.helper.StringUtils;3;1;1;0;6;3;0;3
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$Command;2;1;1;1;3;1;1;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$SubjectComparator;2;1;1;1;3;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$SimpleMessageFormat;1;2;1;0;2;0;0;0
com.fsck.k9;com.fsck.k9.K9$Intents$Share;1;1;1;0;2;0;0;1
com.fsck.k9.activity.misc;com.fsck.k9.activity.misc.NonConfigurationInstance;2;1;1;1;2;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$IncrementExtractor;3;1;1;2;5;1;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$18;3;1;1;5;5;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$PreviewExtractor;3;1;1;3;5;3;1;3
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$19;3;1;1;25;60;1;1;2
com.fsck.k9.preferences;com.fsck.k9.preferences.GlobalSettings;6;1;1;25;38;0;1;5
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$ImportedServer;2;1;1;2;3;1;1;0
com.fsck.k9.activity;com.fsck.k9.activity.Accounts$ListImportContentsAsyncTask;4;3;1;4;5;6;1;0
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$IdExtractor;3;1;1;3;6;3;1;3
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$QueryHandler;2;1;1;2;2;1;1;2
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$Text;1;3;1;2;2;0;1;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore$DataSet;10;1;1;3;47;0;1;10
com.fsck.k9.net.ssl;com.fsck.k9.net.ssl.TrustManagerFactory$SecureX509TrustManager;6;1;1;4;27;11;1;4
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$3$2;2;1;1;4;5;0;1;1
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$Textual;2;2;1;2;3;0;1;2
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupCheckSettings$3$1;2;1;1;4;5;0;1;1
com.fsck.k9;com.fsck.k9.R$attr;1;1;1;0;2;0;0;1
com.fsck.k9.view;com.fsck.k9.view.MessageWebView;8;6;1;16;49;28;1;7
com.fsck.k9;com.fsck.k9.R$style;1;1;1;0;2;0;0;1
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$12;3;1;1;12;33;1;1;2
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$IdTrickeryCursor;3;2;1;2;7;3;1;3
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FolderSettings;9;8;1;23;65;18;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$13;3;1;1;9;9;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$10;3;1;1;11;18;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$11;3;1;1;9;13;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$16;3;1;1;19;34;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$17;3;1;1;9;24;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$14;3;1;1;7;5;1;1;2
com.fsck.k9.service;com.fsck.k9.service.NotificationActionService;6;5;1;16;41;15;1;6
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$15;3;1;1;21;57;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.StorageManager$FixedStorageProviderBase;9;1;1;5;22;18;1;7
com.fsck.k9.activity;com.fsck.k9.activity.Accounts$AccountClickListener;2;1;1;4;3;1;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupAccountType;8;6;1;14;47;16;1;4
com.fsck.k9.helper;com.fsck.k9.helper.ContactItem;1;1;1;0;3;0;0;1
com.fsck.k9.view;com.fsck.k9.view.MessageCryptoView;6;4;1;17;33;7;1;5
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupIncoming$1;4;1;1;3;6;4;1;3
com.fsck.k9.provider;com.fsck.k9.provider.EmailProvider$StatsColumns;0;1;1;0;0;0;0;0
com.fsck.k9.preferences;com.fsck.k9.preferences.Settings;5;1;1;6;39;10;1;5
com.fsck.k9;com.fsck.k9.R$anim;1;1;1;0;2;0;0;1
com.fsck.k9;com.fsck.k9.R;1;1;1;0;2;0;0;1
com.fsck.k9.controller;com.fsck.k9.controller.MessagingController$UidReverseComparator;2;1;1;1;3;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.FolderList$FolderListAdapter;17;2;1;10;18;136;1;14
com.fsck.k9.mail.store;com.fsck.k9.mail.store.StorageManager;17;1;1;10;66;44;1;14
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$QuotedTextMode;1;2;1;0;2;0;0;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavStore$WebDavMessage;9;3;1;9;39;26;1;8
com.fsck.k9;com.fsck.k9.R$styleable;2;1;1;0;3;1;0;1
com.fsck.k9;com.fsck.k9.Throttle$MyTimerTask;6;2;1;3;11;7;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageReference;10;1;1;16;41;0;1;9
com.fsck.k9.mail;com.fsck.k9.mail.Part;14;1;1;2;14;91;1;14
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$PreferencesHolder;2;1;1;2;9;1;1;0
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.Base64$DecoderException;1;3;1;0;2;0;0;0
com.fsck.k9.mail.filter;com.fsck.k9.mail.filter.Hex;3;1;1;0;4;1;0;2
com.fsck.k9.activity;com.fsck.k9.activity.InsertableHtmlContent$InsertionLocation;4;2;1;0;7;4;0;2
com.fsck.k9.activity;com.fsck.k9.activity.ColorPickerDialog;2;3;1;4;3;1;1;2
com.fsck.k9;com.fsck.k9.Throttle$MyTimerTask$HandlerRunnable;3;1;1;2;9;1;1;1
com.fsck.k9.activity;com.fsck.k9.activity.AccountList$AccountsAdapter$AccountViewHolder;1;1;1;3;2;0;1;0
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupIncoming$3;2;1;1;5;9;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupIncoming$2;2;1;1;2;4;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupIncoming$5;3;1;1;8;13;1;1;2
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.AccountSetupIncoming$4;3;1;1;4;7;1;1;2
com.fsck.k9.activity;com.fsck.k9.activity.ConfirmationDialog;4;1;1;8;14;6;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.ImapStore$FetchPartCallback;2;1;1;7;7;0;1;1
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageViewFragment;52;2;1;23;53;1326;1;42
com.fsck.k9.mail.store;com.fsck.k9.mail.store.Pop3Store$Pop3ErrorResponse;1;4;1;1;2;0;1;1
com.fsck.k9.view;com.fsck.k9.view.AttachmentView$AttachmentFileDownloadCallback;1;1;1;1;1;0;1;1
com.fsck.k9.view;com.fsck.k9.view.ClientCertificateSpinner$1;2;1;1;3;4;0;1;1
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$MessageHeader;3;2;1;3;4;0;1;3
com.fsck.k9.view;com.fsck.k9.view.ClientCertificateSpinner$4;2;1;1;4;8;0;1;1
com.fsck.k9.view;com.fsck.k9.view.ClientCertificateSpinner$3;2;1;1;2;5;0;1;1
com.fsck.k9.view;com.fsck.k9.view.ClientCertificateSpinner$2;2;1;1;3;4;0;1;1
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$SaveMessageTask;2;2;1;2;3;1;1;0
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$20;3;1;1;7;6;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$23;3;1;1;8;11;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$24;3;1;1;14;21;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$21;3;1;1;9;5;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalTextBody;4;2;1;1;5;0;1;4
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$22;3;1;1;7;10;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$27;3;1;1;8;13;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$28;3;1;1;10;28;1;1;2
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.DecoderUtil;5;1;1;7;28;10;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$25;3;1;1;8;11;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LocalStore$LocalFolder$26;3;1;1;8;13;1;1;2
com.fsck.k9.mail.store;com.fsck.k9.mail.store.WebDavSocketFactory;5;1;1;6;17;0;1;5
com.fsck.k9.helper;com.fsck.k9.helper.HtmlConverter;17;1;1;10;50;136;1;7
com.fsck.k9.preferences;com.fsck.k9.preferences.AccountSettings$StringResourceSetting;3;3;1;5;11;0;1;2
com.fsck.k9.provider;com.fsck.k9.provider.MessageProvider$AccountColorExtractor;3;1;1;5;8;3;1;3
com.fsck.k9.mail.internet;com.fsck.k9.mail.internet.MimeUtility$Html;1;3;1;2;2;0;1;1
com.fsck.k9;com.fsck.k9.R$menu;1;1;1;0;2;0;0;1
com.fsck.k9.activity;com.fsck.k9.activity.FolderInfoHolder;11;1;1;3;33;31;1;10
com.fsck.k9.activity;com.fsck.k9.activity.MessageCompose$IdentityField;3;2;1;0;4;3;0;2
com.fsck.k9.preferences;com.fsck.k9.preferences.SettingsImporter$Imported;2;1;1;1;3;1;1;0
com.fsck.k9;com.fsck.k9.K9$Theme;4;2;1;0;7;4;0;2
com.fsck.k9.mail;com.fsck.k9.mail.Authentication;3;1;1;3;20;3;1;3
com.fsck.k9.activity;com.fsck.k9.activity.Accounts$PasswordPromptDialog;8;1;1;9;9;28;1;6
com.fsck.k9.provider;com.fsck.k9.provider.AttachmentProvider;20;2;1;21;72;182;1;13
com.fsck.k9.mail.store;com.fsck.k9.mail.store.LockableDatabase;23;1;1;15;78;93;1;8
com.fsck.k9.preferences;com.fsck.k9.preferences.AccountSettings$DeletePolicySetting;3;3;1;2;11;0;1;2
com.fsck.k9.activity;com.fsck.k9.activity.MessageReference$1;5;1;1;4;7;10;1;4
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageListFragment$ArrivalComparator;2;1;1;1;3;1;1;2
com.fsck.k9.helper.power;com.fsck.k9.helper.power.TracingPowerManager$TracingWakeLock$1;2;2;1;2;13;0;1;1
com.fsck.k9.mail;com.fsck.k9.mail.PushReceiver;9;1;1;3;9;36;1;9
com.fsck.k9.mail;com.fsck.k9.mail.BodyPart;5;1;1;3;6;8;1;5
com.fsck.k9.mail.store;com.fsck.k9.mail.store.Pop3Store;20;2;1;9;58;154;1;7
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FolderSettings$1;2;1;1;4;9;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FolderSettings$2;2;1;1;4;9;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FolderSettings$3;2;1;1;4;9;0;1;1
com.fsck.k9.activity.setup;com.fsck.k9.activity.setup.FolderSettings$4;2;1;1;4;9;0;1;1
com.fsck.k9.mail;com.fsck.k9.mail.ServerSettings;7;1;1;2;11;0;1;6
com.fsck.k9.fragment;com.fsck.k9.fragment.MessageViewFragment$MessageViewHandler;7;2;1;3;8;21;1;5
